opening_range_bars,full_session_bars,target_r,include_partial_sessions,mode,hold_bars,vwap_slope_lookback,vwap_slope_min,max_vwap_distance_or_width,min_or_width_bps,max_or_width_bps,max_failure_bars,wick_ratio_threshold,reversal_target_mode,allow_long,allow_short,sessions_tested,sessions_skipped,trade_count,win_rate,gross_pnl_per_share,average_r,median_r,max_drawdown_per_share,long_count,short_count,continuation_count,reversal_count,buy_hold_pnl_per_share,daily_open_close_long_pnl_per_share,daily_after_or_long_pnl_per_share
3,78,2.0,False,reversal,2,0,0.0,1.0,0.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,1.0,40.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,2.0,0.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,2.0,40.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,,0.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,,40.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,1.0,0.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,1.0,40.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,2.0,0.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,2.0,40.0,,5,0.4,VWAP,True,True,91,47,44,0.4772727272727273,-5.093416105959307,-0.10548619697966227,-1.0,6.678935287436957,24,20,0,44,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,48,43,0.4418604651162791,-5.65174783309476,-0.14021503604602942,-1.0,6.99033051111266,24,19,0,43,35.99000000000001,14.109999999999985,-6.620000000000033
